Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2010-08-27,86,59,72.5,54.5,62.0,29.415,7.8,803.0,0.0,82.14285714285714,63.857142857142854,73.35714285714286,59.142857142857146,64.57142857142857,29.360000000000003,7.399999999999979,811.4285714285714,0.07492857142857122,83.64285714285714,65.14285714285714,74.82142857142857,60.5,65.92857142857143,29.305714285714295,7.1892857142857025,820.5714285714286,0.04446428571428534
2010-08-28,88,65,76.5,52.0,62.0,29.39,9.3,801.0,0.0,82.42857142857143,63.0,73.0,56.785714285714285,63.214285714285715,29.39214285714286,7.9285714285714075,808.7142857142857,0.0006428571428569293,83.64285714285714,64.64285714285714,74.57142857142857,59.32142857142857,65.17857142857143,29.323214285714297,7.524999999999989,818.0,0.0440714285714282
2010-08-29,94,71,83.0,64.5,70.0,29.42,9.55,798.0,0.0,84.28571428571429,63.42857142857143,74.21428571428571,56.857142857142854,63.57142857142857,29.398571428571433,7.94999999999998,806.0,0.0006428571428569293,84.35714285714286,65.0,75.10714285714286,59.5,65.35714285714286,29.33642857142858,7.560714285714274,815.3571428571429,0.0440714285714282
2010-08-30,88,73,81.0,66.0,71.0,29.439999999999998,12.5,796.0,0.0,85.42857142857143,64.57142857142857,75.35714285714286,57.285714285714285,64.14285714285714,29.40857142857143,8.635714285714267,803.4285714285714,0.0006428571428569293,84.92857142857143,65.71428571428571,75.75,60.357142857142854,66.0,29.343928571428584,7.767857142857131,812.7857142857143,0.0440714285714282
2010-08-31,93,75,84.0,67.5,72.5,29.310000000000002,13.6,793.0,0.0,86.71428571428571,66.14285714285714,76.71428571428571,58.142857142857146,65.07142857142857,29.407142857142862,9.785714285714265,800.8571428571429,0.0,85.92857142857143,66.5,76.60714285714286,61.107142857142854,66.67857142857143,29.33857142857144,8.307142857142845,810.1428571428571,0.04192857142857105
2010-09-01,81,71,76.0,67.0,70.0,29.240000000000002,7.1,790.0,0.15500000000000003,87.0,67.57142857142857,77.5,60.5,66.64285714285714,29.384285714285717,9.357142857142836,798.1428571428571,0.022142857142856933,85.71428571428571,67.07142857142857,76.75,61.57142857142857,67.0,29.3332142857143,8.56785714285713,807.5,0.04978571428571391
2010-09-02,83,65,74.5,67.5,70.0,29.119999999999997,7.4,788.0,1.235,87.57142857142857,68.42857142857143,78.21428571428571,62.714285714285715,68.21428571428571,29.333571428571435,9.607142857142836,795.5714285714286,0.19857142857142837,85.35714285714286,67.0,76.53571428571429,61.82142857142857,67.07142857142857,29.32678571428573,8.721428571428559,804.8571428571429,0.13799999999999962
2010-09-03,72,56,64.0,51.5,57.0,29.14,15.9,785.0,0.0035,85.57142857142857,68.0,77.0,62.285714285714285,67.5,29.294285714285717,10.764285714285695,793.0,0.19907142857142837,83.85714285714286,65.92857142857143,75.17857142857143,60.714285714285715,66.03571428571429,29.32714285714287,9.082142857142845,802.2142857142857,0.13699999999999962
2010-09-04,68,51,60.0,43.5,51.0,29.28,11.9,782.0,0.0035,82.71428571428571,66.0,74.64285714285714,61.07142857142857,65.92857142857143,29.278571428571436,11.135714285714268,790.2857142857143,0.19957142857142837,82.57142857142857,64.5,73.82142857142857,58.92857142857143,64.57142857142857,29.33535714285716,9.532142857142846,799.5,0.10010714285714249
2010-09-05,77,49,64.0,49.0,56.0,29.245,8.5,780.0,0.004,80.28571428571429,62.857142857142854,71.92857142857143,58.857142857142854,63.92857142857143,29.253571428571433,10.985714285714268,787.7142857142857,0.20014285714285696,82.28571428571429,63.142857142857146,73.07142857142857,57.857142857142854,63.75,29.326071428571446,9.467857142857131,796.8571428571429,0.10039285714285677
2010-09-06,84,66,75.0,51.0,60.5,29.15,14.600000000000001,777.0,0.004,79.71428571428571,61.857142857142854,71.07142857142857,56.714285714285715,62.42857142857143,29.21214285714286,11.285714285714269,785.0,0.20071428571428554,82.57142857142857,63.214285714285715,73.21428571428571,57.0,63.285714285714285,29.310357142857157,9.960714285714275,794.2142857142857,0.10067857142857106
2010-09-07,79,58,69.0,48.0,58.0,29.245,18.0,774.0,0.002,77.71428571428571,59.42857142857143,68.92857142857143,53.92857142857143,60.357142857142854,29.202857142857148,11.914285714285699,782.2857142857143,0.20099999999999982,82.21428571428571,62.785714285714285,72.82142857142857,56.035714285714285,62.714285714285715,29.305000000000014,10.849999999999989,791.5714285714286,0.10049999999999963
2010-09-08,71,51,61.5,47.5,54.0,29.415,7.15,771.0,0.0,76.28571428571429,56.57142857142857,66.85714285714286,51.142857142857146,58.07142857142857,29.227857142857147,11.921428571428558,779.5714285714286,0.17885714285714266,81.64285714285714,62.07142857142857,72.17857142857143,55.82142857142857,62.357142857142854,29.306071428571446,10.639285714285704,788.8571428571429,0.10049999999999963
2010-09-09,68,50,60.0,49.0,54.5,29.39,6.7,769.0,0.0,74.14285714285714,54.42857142857143,64.78571428571429,48.5,55.857142857142854,29.266428571428573,11.821428571428557,776.8571428571429,0.0024285714285712245,80.85714285714286,61.42857142857143,71.5,55.607142857142854,62.035714285714285,29.300000000000015,10.714285714285703,786.2142857142857,0.10049999999999963
2010-09-10,72,55,65.0,50.5,57.5,29.265,10.2,766.0,0.0,74.14285714285714,54.285714285714285,64.92857142857143,48.357142857142854,55.92857142857143,29.284285714285716,11.007142857142842,774.1428571428571,0.0019285714285712245,79.85714285714286,61.142857142857146,70.96428571428571,55.32142857142857,61.714285714285715,29.28928571428573,10.885714285714272,783.5714285714286,0.10049999999999963
2010-09-11,75,58,67.0,54.5,59.0,29.18,9.15,763.0,0.2,75.14285714285714,55.285714285714285,65.92857142857143,49.92857142857143,57.07142857142857,29.270000000000003,10.6142857142857,771.4285714285714,0.029999999999999798,78.92857142857143,60.642857142857146,70.28571428571429,55.5,61.5,29.27428571428573,10.874999999999986,780.8571428571429,0.11478571428571392
2010-09-12,83,53,68.5,50.5,59.0,29.325,8.05,761.0,0.0,76.0,55.857142857142854,66.57142857142857,50.142857142857146,57.5,29.28142857142857,10.549999999999985,768.7142857142857,0.029428571428571224,78.14285714285714,59.357142857142854,69.25,54.5,60.714285714285715,29.267500000000013,10.767857142857128,778.2142857142857,0.11478571428571392
2010-09-13,82,57,71.0,51.5,59.5,29.32,5.35,758.0,0.0,75.71428571428571,54.57142857142857,66.0,50.214285714285715,57.357142857142854,29.305714285714284,9.228571428571412,766.0,0.028857142857142654,77.71428571428571,58.214285714285715,68.53571428571429,53.464285714285715,59.892857142857146,29.258928571428584,10.257142857142842,775.5,0.11478571428571392
2010-09-14,77,54,67.0,48.5,57.0,29.41,5.25,755.0,0.0,75.42857142857143,54.0,65.71428571428571,50.285714285714285,57.214285714285715,29.32928571428571,7.40714285714284,763.2857142857143,0.028571428571428366,76.57142857142857,56.714285714285715,67.32142857142857,52.107142857142854,58.785714285714285,29.266071428571443,9.660714285714272,772.7857142857143,0.11478571428571392
2010-09-15,75,59,67.5,53.0,59.5,29.28,8.8,752.0,0.021500000000000002,76.0,55.142857142857146,66.57142857142857,51.07142857142857,58.0,29.31,7.6428571428571255,760.5714285714286,0.03164285714285694,76.14285714285714,55.857142857142854,66.71428571428571,51.107142857142854,58.035714285714285,29.268928571428585,9.782142857142844,770.0714285714286,0.10524999999999964
2010-09-16,70,53,62.5,55.5,59.0,29.215,12.15,748.0,0.095,76.28571428571429,55.57142857142857,66.92857142857143,52.0,58.642857142857146,29.285,8.421428571428553,757.5714285714286,0.045214285714285506,75.21428571428571,55.0,65.85714285714286,50.25,57.25,29.275714285714297,10.121428571428558,767.2142857142857,0.0238214285714282
2010-09-17,74,49,62.5,49.5,56.0,29.39,4.65,745.0,0.0,76.57142857142857,54.714285714285715,66.57142857142857,51.857142857142854,58.42857142857143,29.302857142857142,7.628571428571411,754.5714285714286,0.045214285714285506,75.35714285714286,54.5,65.75,50.107142857142854,57.17857142857143,29.293571428571443,9.31785714285713,764.3571428571429,0.0235714285714282
2010-09-18,66,58,62.5,55.0,58.0,29.455,6.9,741.0,0.285,75.28571428571429,54.714285714285715,65.92857142857143,51.92857142857143,58.285714285714285,29.342142857142854,7.30714285714284,751.4285714285714,0.057357142857142655,75.21428571428571,55.0,65.92857142857143,50.92857142857143,57.67857142857143,29.306071428571443,8.960714285714273,761.4285714285714,0.04367857142857106
2010-09-19,68,55,61.5,48.5,55.0,29.485,8.15,739.0,0.0075,73.14285714285714,55.0,64.92857142857143,51.642857142857146,57.714285714285715,29.365000000000002,7.321428571428553,748.2857142857143,0.058428571428571226,74.57142857142857,55.42857142857143,65.75,50.892857142857146,57.607142857142854,29.3232142857143,8.935714285714273,758.5,0.04392857142857105
2010-09-20,77,62,69.5,60.0,63.5,29.32,6.8,736.0,0.005,72.42857142857143,55.714285714285715,64.71428571428571,52.857142857142854,58.285714285714285,29.365000000000002,7.52857142857141,745.1428571428571,0.05914285714285694,74.07142857142857,55.142857142857146,65.35714285714286,51.535714285714285,57.82142857142857,29.33535714285716,8.378571428571417,755.5714285714286,0.04399999999999963
2010-09-21,89,67,78.0,63.0,67.5,29.195,10.95,733.0,0.04,74.14285714285714,57.57142857142857,66.28571428571429,54.92857142857143,59.785714285714285,29.334285714285716,8.342857142857124,742.0,0.06485714285714266,74.78571428571429,55.785714285714285,66.0,52.607142857142854,58.5,29.33178571428573,7.874999999999988,752.6428571428571,0.04671428571428534
2010-09-22,75,63,69.5,61.0,63.0,29.345,5.6,730.0,0.0,74.14285714285714,58.142857142857146,66.57142857142857,56.07142857142857,60.285714285714285,29.34357142857143,7.885714285714266,738.8571428571429,0.061785714285714076,75.07142857142857,56.642857142857146,66.57142857142857,53.57142857142857,59.142857142857146,29.32678571428573,7.764285714285701,749.7142857142857,0.04671428571428534
2010-09-23,90,65,77.5,61.5,68.0,29.18,16.0,728.0,0.0,77.0,59.857142857142854,68.71428571428571,56.92857142857143,61.57142857142857,29.33857142857143,8.435714285714266,736.0,0.04821428571428551,76.64285714285714,57.714285714285715,67.82142857142857,54.464285714285715,60.107142857142854,29.31178571428573,8.428571428571415,746.7857142857143,0.04671428571428534
2010-09-24,80,56,68.0,53.5,59.0,29.21,16.950000000000003,725.0,0.23,77.85714285714286,60.857142857142854,69.5,57.5,62.0,29.312857142857144,10.192857142857122,733.1428571428571,0.08107142857142836,77.21428571428571,57.785714285714285,68.03571428571429,54.67857142857143,60.214285714285715,29.30785714285716,8.910714285714272,743.8571428571429,0.06314285714285676
2010-09-25,60,52,56.0,43.0,49.0,29.424999999999997,9.2,722.0,0.0015,77.0,60.0,68.57142857142857,55.785714285714285,60.714285714285715,29.308571428571433,10.52142857142855,730.4285714285714,0.04057142857142836,76.14285714285714,57.357142857142854,67.25,53.857142857142854,59.5,29.32535714285716,8.9142857142857,740.9285714285714,0.048964285714285335
2010-09-26,60,50,55.5,44.5,49.5,29.424999999999997,10.95,719.0,0.029500000000000002,75.85714285714286,59.285714285714285,67.71428571428571,55.214285714285715,59.92857142857143,29.300000000000004,10.92142857142855,727.5714285714286,0.043714285714285504,74.5,57.142857142857146,66.32142857142857,53.42857142857143,58.82142857142857,29.332500000000017,9.121428571428558,737.9285714285714,0.05107142857142819
2010-09-27,65,48,56.5,45.5,50.0,29.21,3.8000000000000003,717.0,0.005,74.14285714285714,57.285714285714285,65.85714285714286,53.142857142857146,58.0,29.28428571428572,10.49285714285712,724.8571428571429,0.043714285714285504,73.28571428571429,56.5,65.28571428571429,53.0,58.142857142857146,29.324642857142873,9.010714285714272,735.0,0.051428571428571046
2010-09-28,71,46,58.5,44.5,51.5,29.1,3.7,714.0,0.0,71.57142857142857,54.285714285714285,63.07142857142857,50.5,55.714285714285715,29.27071428571429,9.457142857142836,722.1428571428571,0.0379999999999998,72.85714285714286,55.92857142857143,64.67857142857143,52.714285714285715,57.75,29.302500000000016,8.899999999999986,732.0714285714286,0.051428571428571046
2010-09-29,76,50,63.5,46.5,54.5,29.119999999999997,5.6,711.0,0.0,71.71428571428571,52.42857142857143,62.214285714285715,48.42857142857143,54.5,29.238571428571436,9.457142857142836,719.4285714285714,0.0379999999999998,72.92857142857143,55.285714285714285,64.39285714285714,52.25,57.392857142857146,29.29107142857145,8.671428571428557,729.1428571428571,0.04989285714285676
2010-09-30,75,52,63.5,49.0,55.0,29.259999999999998,9.7,708.0,0.0,69.57142857142857,50.57142857142857,60.214285714285715,46.642857142857146,52.642857142857146,29.250000000000004,8.557142857142836,716.5714285714286,0.0379999999999998,73.28571428571429,55.214285714285715,64.46428571428571,51.785714285714285,57.107142857142854,29.294285714285735,8.496428571428556,726.2857142857143,0.043107142857142476
2010-10-01,74,48,61.5,43.5,52.0,29.345,5.9,706.0,0.05,68.71428571428571,49.42857142857143,59.285714285714285,45.214285714285715,51.642857142857146,29.26928571428572,6.978571428571407,713.8571428571429,0.012285714285714079,73.28571428571429,55.142857142857146,64.39285714285714,51.357142857142854,56.82142857142857,29.29107142857145,8.585714285714271,723.5,0.046678571428571056
2010-10-02,57,45,51.0,41.5,46.5,29.494999999999997,16.6,703.0,0.255,68.28571428571429,48.42857142857143,58.57142857142857,45.0,51.285714285714285,29.27928571428572,8.035714285714263,711.1428571428571,0.048499999999999786,72.64285714285714,54.214285714285715,63.57142857142857,50.392857142857146,56.0,29.29392857142859,9.278571428571412,720.7857142857143,0.044535714285713915
2010-10-03,57,42,49.5,38.5,44.0,29.66,11.15,700.0,0.045,67.85714285714286,47.285714285714285,57.714285714285715,44.142857142857146,50.5,29.31285714285715,8.064285714285692,708.4285714285714,0.0507142857142855,71.85714285714286,53.285714285714285,62.714285714285715,49.67857142857143,55.214285714285715,29.306428571428594,9.492857142857128,718.0,0.047214285714285355
2010-10-04,60,38,49.5,39.0,45.0,29.674999999999997,4.0,697.0,0.0,67.14285714285714,45.857142857142854,56.714285714285715,43.214285714285715,49.785714285714285,29.37928571428572,8.092857142857122,705.5714285714286,0.04999999999999978,70.64285714285714,51.57142857142857,61.285714285714285,48.17857142857143,53.892857142857146,29.331785714285736,9.292857142857127,715.2142857142857,0.04685714285714249
2010-10-05,68,39,53.5,37.5,46.0,29.619999999999997,3.1,694.0,0.0,66.71428571428571,44.857142857142854,56.0,42.214285714285715,49.0,29.45357142857144,8.007142857142835,702.7142857142857,0.04999999999999978,69.14285714285714,49.57142857142857,59.535714285714285,46.357142857142854,52.357142857142854,29.36214285714288,8.73214285714284,712.4285714285714,0.04399999999999964
2010-10-06,78,45,62.0,43.5,52.5,29.36,7.6,691.0,0.0,67.0,44.142857142857146,55.785714285714285,41.785714285714285,48.714285714285715,29.487857142857155,8.292857142857121,699.8571428571429,0.04999999999999978,69.35714285714286,48.285714285714285,59.0,45.107142857142854,51.607142857142854,29.363214285714314,8.874999999999984,709.6428571428571,0.04399999999999964
2010-10-07,76,49,63.0,39.5,50.5,29.39,5.35,689.0,0.0,67.14285714285714,43.714285714285715,55.714285714285715,40.42857142857143,48.07142857142857,29.506428571428582,7.6714285714285495,697.1428571428571,0.04999999999999978,68.35714285714286,47.142857142857146,57.964285714285715,43.535714285714285,50.357142857142854,29.37821428571431,8.114285714285698,706.8571428571429,0.04399999999999964
2010-10-08,79,48,64.0,38.5,51.5,29.34,7.199999999999999,686.0,0.0,67.85714285714286,43.714285714285715,56.07142857142857,39.714285714285715,48.0,29.505714285714298,7.8571428571428354,694.2857142857143,0.04285714285714264,68.28571428571429,46.57142857142857,57.67857142857143,42.464285714285715,49.82142857142857,29.387500000000024,7.417857142857126,704.0714285714286,0.02757142857142821
2010-10-09,87,55,71.5,50.5,59.0,29.28,3.9000000000000004,683.0,0.0,72.14285714285714,45.142857142857146,59.0,41.0,49.785714285714285,29.475000000000012,6.042857142857121,691.4285714285714,0.0064285714285712125,70.21428571428571,46.785714285714285,58.785714285714285,43.0,50.535714285714285,29.377142857142882,7.039285714285698,701.2857142857143,0.02746428571428535
2010-10-10,84,57,71.5,50.0,59.0,29.195,4.0,681.0,0.0,76.0,47.285714285714285,62.142857142857146,42.642857142857146,51.92857142857143,29.408571428571438,5.02142857142855,688.7142857142857,0.0,71.92857142857143,47.285714285714285,59.92857142857143,43.392857142857146,51.214285714285715,29.360714285714312,6.542857142857126,698.5714285714286,0.02535714285714249
2010-10-11,82,54,68.5,52.5,58.5,29.15,4.15,678.0,0.0,79.14285714285714,49.57142857142857,64.85714285714286,44.57142857142857,53.857142857142854,29.333571428571442,5.042857142857121,686.0,0.0,73.14285714285714,47.714285714285715,60.785714285714285,43.892857142857146,51.82142857142857,29.356428571428598,6.567857142857127,695.7857142857143,0.024999999999999634
2010-10-12,76,52,64.5,54.0,58.5,29.235,4.45,675.0,0.0,80.28571428571429,51.42857142857143,66.42857142857143,46.92857142857143,55.642857142857146,29.278571428571443,5.2357142857142644,683.2857142857143,0.0,73.5,48.142857142857146,61.214285714285715,44.57142857142857,52.32142857142857,29.366071428571452,6.621428571428555,693.0,0.024999999999999634
